Title_ID,Name,Editions
CUSA12404,Sniper Elite V2 Remastered,Original
CUSA12405,Nasf,Original
CUSA12406,Deiland,Original
CUSA12407,The DOOR,Original
CUSA12408,Hungry Shark World,Original
CUSA12409,ハナビ : HANA type B,Original
CUSA12410,Unmei: Chinmoku no Chikai,Original
CUSA12411,Seasons after Fall,Original
CUSA12412,Remothered: Tormented Fathers,Original
CUSA12413,Hitman 2,Original
CUSA12414,Hitman 2,Original
CUSA12415,Big Crown: Showdown,Original
CUSA12416,Airheart - Tales of broken Wings,Original
CUSA12417,DragonFangZ - The Rose & Dungeon of Time,Original
CUSA12418,Fall of Light: Darkest Edition,Original
CUSA12419,Floor Kids,Original
CUSA12420,Code 51: Mecha Arena,Original
CUSA12421,Hitman 2,Original
CUSA12422,Bloodstained: Curse of the Moon,Original
CUSA12423,Blade Strangers,None
CUSA12424,Caretaker,Original
CUSA12425,Football Nation VR Tournament 2018,None
CUSA12426,ZAMB! Redux,None
CUSA12427,Conarium,Original
CUSA12428,NASCAR Heat 3,Original
CUSA12429,TrainerVR,Original
CUSA12430,Football Nation VR Tournament 2018,None
CUSA12431,Astro Bot: Rescue Mission,Original
CUSA12432,WipEout Omega Collection,Demo
CUSA12433,Call of Duty: Black Ops 4,Original
CUSA12434,Call of Duty: Black Ops 4,Original
CUSA12435,Knowledge is Power: Decades,Original
CUSA12436,Chimparty,Original
CUSA12437,Perils of Baking,Original
CUSA12438,Middle-Earth: Shadow of War,Demo
CUSA12439,Middle-Earth: Shadow of War,Demo
CUSA12440,Blade Strangers,Original
CUSA12441,HITMAN™ 2,None
CUSA12442,Middle-Earth: Shadow of War,Demo
CUSA12443,Call of Duty: Black Ops 4,Original
CUSA12444,Call of Duty: Black Ops 4,Original
CUSA12445,Call of Duty: Black Ops 4,Original
CUSA12446,Call of Duty: Black Ops 4,Original
CUSA12447,Call of Duty: Black Ops 4,Original
CUSA12448,Call of Duty: Black Ops 4,Original
CUSA12449,Waking Violet,Original
CUSA12450,Worbital,Original
CUSA12451,Bridge Constructor Compilation,None
CUSA12452,Tokyo Ghoul: re Call to Exist,Original
CUSA12453,Candle: The Power of the Flame,Original
CUSA12454,Qubit's Quest,Original
CUSA12455,VOYAGE OF THE DEAD,Original
CUSA12456,Dimension Drive,Original
CUSA12457,Speed Brawl,Original
CUSA12458,Earthfall,Original
CUSA12459,Bloodstained: Curse of the Moon,Original
CUSA12460,Penguin Wars,Original
CUSA12461,Mighty Switch Force! Collection,Original
CUSA12462,Croc's World,Original
CUSA12463,"Soldam: Drop, Connect, Erase",None
CUSA12464,XCOM 2,None
CUSA12465,XCOM 2,None
CUSA12466,Fullblast,Original
CUSA12467,Call of Duty: Black Ops 4,Original
CUSA12468,Arcade Archives: ASO,Original
CUSA12469,Republique,None
CUSA12470,Arcade Archives ARGUS,Original
CUSA12471,The Legend of Heroes: Trails of Cold Steel,Original
CUSA12472,The Legend of Heroes: Trails of Cold Steel II,Original
CUSA12473,David Attenborough's Great Barrier Reef Dive,Original
CUSA12474,Tokyo Ghoul: re Call to Exist,Original
CUSA12475,Apex Construct,Demo
CUSA12476,NBA 2K19,Original
CUSA12477,Speed Brawl,Original
CUSA12478,Arcade Archives: Argus,Original
CUSA12479,コール オブ デューティ ブラックオプス 4 Premium SHAREfactoryテーマ,Original Original
CUSA12480,BlazBlue: Cross Tag Battle,Demo
CUSA12481,A Night in the Forum,Original
CUSA12482,A Night In The Forum VR,None
CUSA12483,A Night In The Forum VR,None
CUSA12484,Subaeria,Original
CUSA12485,Apex Construct,Demo
CUSA12486,Catapult King,Original
CUSA12487,David Attenborough's Great Barrier Reef Dive VR,None
CUSA12488,Blacksea Odyssey,Original
CUSA12489,Salary Man Escape,Original
CUSA12490,Dream Daddy: A Dad Dating Simulator,Original
CUSA12492,Arcade Archives ALPHA MISSION,Original
CUSA12493,Arcade Archives ARGUS,Original
CUSA12494,Fishing Sim World,Original
CUSA12495,Warface,Original
CUSA12496,Warface,Original
CUSA12497,Resident Evil 2,Original
CUSA12498,Salary Man Escape™,None
CUSA12499,NARUTO TO BORUTO シノビストライカー βテストバージョン2,Original
CUSA12500,BulletSorrow,Original
CUSA12501,ムーンライター 店主と勇者の冒険,Original
CUSA12502,Kingdom of Blades,Original
CUSA12503,Unsung Story: Tale of the Guardians,None
CUSA12504,EARTH DEFENSE FORCE 5 Standard Edition,Original
CUSA12505,Shadow of the Tomb Raider - Original Soundtrack,Original
CUSA12506,Bridge Constructor Portal,Original
CUSA12507,Maximum Football 2018,Original
CUSA12508,Necromunda: Underhive Wars,Original
CUSA12509,Salary Man Escape™,None
CUSA12510,Jikkyou Powerful Pro Yakyuu Championship 2018,Original
CUSA12511,Super Neptunia RPG,Original
CUSA12512,Arcade Archives ALPHA MISSION,Original
CUSA12513,Detroit: Become Human,Demo
CUSA12514,Dream Alone,None
CUSA12515,Feudal Alloy,None
CUSA12516,Wer weiß denn sowas? - Das Spiel,Original
CUSA12517,Windlands 2,None
CUSA12518,Windlands 2,None
CUSA12519,Windlands 2,None
CUSA12520,Windlands 2,None
CUSA12521,Windlands 2,None
CUSA12522,Redeemer: Enhanced Edition,Original
CUSA12523,Psyvariar Delta,Original
CUSA12524,2MD: VR Football Original Soundtrack,Original
CUSA12525,NBA 2K19,Original
CUSA12526,SENRAN KAGURA Burst Re:Newal,None
CUSA12527,Nelke & the Legendary Alchemists: Ateliers of the New World,Original
CUSA12528,Will: A Wonderful World,Original
CUSA12529,Star Wars Jedi: Fallen Order,Original
CUSA12530,Necromunda: Underhive Wars,Original
CUSA12531,Diablo III: Eternal Collection,Original
CUSA12532,Diablo III: Eternal Collection,Original
CUSA12533,Aperion Cyberstorm,None
CUSA12534,2MD: VR Football Original Soundtrack,Original
CUSA12535,Earth Defense Force 5,Original
CUSA12536,WARTILE,Original
CUSA12537,Project Mood Ring,None
CUSA12538,Animal Force,Original
CUSA12539,Star Wars Jedi: Fallen Order,Original
CUSA12540,Apex Legends,Bloodhound Edition Original
CUSA12541,Radio Hammer Station Original SoundTrack,Original
CUSA12542,Shenmue 1 ＆ 2,Original
CUSA12543,Shenmue II,Original
CUSA12544,Earth Defense Force 5,None
CUSA12545,Little Dragons Cafe,Original
CUSA12546,Earth Defense Force 5,Original
CUSA12547,Earth Defense Force 5,None
CUSA12548,Gungrave VR,Original
CUSA12549,Just Dance 2019,Original
CUSA12550,Unruly Heroes,Original
CUSA12551,Unruly Heroes,None
CUSA12552,Apex Legends,Original Original
CUSA12553,Shenmue,None
CUSA12554,Super Destronaut DX,Original
CUSA12555,Dying Light 2: Stay Human,Original
CUSA12556,NHL 19,Beta
CUSA12557,Grim Legends 3: The Dark City Soundtrack,Original
CUSA12558,Freaky Awesome,Original
CUSA12559,Planeswalkers,None
CUSA12560,Planeswalkers,None
CUSA12561,Inner Sanctum,None
CUSA12562,Bloodstained: Curse of the Moon,Original
CUSA12563,Scribblenauts Mega Pack,Original
CUSA12564,The Surge 2,Original
CUSA12565,Just Dance 2019,Original
CUSA12566,The Legend of Heroes: Trails of Cold Steel II,Original
CUSA12567,The Surge 2,Original
CUSA12568,Freaky Awesome,Original
CUSA12569,Rally Racers,None
CUSA12570,CaligulaOverdose サウンドトラック,Original
CUSA12571,SNK Heroines: Tag Team Frenzy,Original
CUSA12572,Grim Legends 3: The Dark City Soundtrack,Original
CUSA12573,Honor and Duty: D-Day,Open Beta
CUSA12574,Treadnauts,Original
CUSA12575,Shalnor Legends: Sacred Lands,None
CUSA12576,Beast Mode,None
CUSA12577,Scintillatron 4096,Original
CUSA12578,Jupiter and Mars,Original
CUSA12579,Blunt Force,None
CUSA12580,NHL 19,Beta
CUSA12581,FIFA 19,Demo
CUSA12582,FIFA 19,Demo
CUSA12583,Zombie Army 4: Dead War,Original
CUSA12584,Dying Light 2: Stay Human,Collector's Edition Deluxe Edition Original Walmart Exclusive
CUSA12585,Sentinels of Freedom,None
CUSA12586,Vacation Simulator,Original
CUSA12587,Super Destronaut DX,Original
CUSA12588,Mecho Wars: Desert Ashes,Original
CUSA12589,FIFA 19,Demo
CUSA12590,Resident Evil 2,Z Version
CUSA12591,Cube Life: Island Survival,None
CUSA12592,FIFA 19,Kiosk Demo
CUSA12593,Scribblenauts Mega Pack,Original
CUSA12594,Nefarious,Original
CUSA12595,LUMINES REMASTERED SOUNDTRACK SAMPLER,Original
CUSA12596,Zombie Army 4: Dead War,Original
CUSA12597,Zombie Army 4: Dead War,None
CUSA12598,Vacation Simulator,None
CUSA12599,METALMAX DIGITAL SOUNDTRACK BONUS TRACK,Original
CUSA12600,The Alliance Alive HD Remastered,Original
CUSA12601,FIFA 19,Kiosk Demo
CUSA12602,The Art of Detroit: Become Human™,Original
CUSA12603,Twin Mirror,Original
CUSA12604,HOMESTAR VR for PlayStationVR,Original
CUSA12605,Death Stranding,Original
CUSA12606,Death Stranding,Original
CUSA12607,Death Stranding,Higgs Variant Original
CUSA12608,Waking Violet,Original
CUSA12609,Nefarious,Original
CUSA12610,Inferno Climber: Reborn,Original
CUSA12611,Divinity: Original Sin II: Definitive Edition,Original
CUSA12612,Death Stranding,Original
CUSA12613,Death Stranding,Original
CUSA12614,Voxel Shot VR,None
CUSA12615,Tom Clancy's The Division 2,Original
CUSA12616,Guilty Gear,Original
CUSA12617,GUNDAM BUILD FIGHTERS BATTLOGUE EPISODE 1,None
CUSA12618,GUNDAM BUILD FIGHTERS BATTLOGUE EPISODE 1,Original
CUSA12619,Out of Coverage,None
CUSA12620,Guns'n'Stories: Bulletproof VR,Original
CUSA12621,The One We Found,None
CUSA12622,The Lost Explorer,None
CUSA12623,The Wizards: Enhanced Edition,Original
CUSA12624,Mars Horizon,None
CUSA12625,Pupil：Wandering,None
CUSA12626,Knights of Pen & Paper 2: Deluxiest Edition,Original
CUSA12627,SEPARATION,Original
CUSA12628,9 Monkeys of Shaolin,None
CUSA12629,Guilty Gear,Original
CUSA12630,Tom Clancy's The Division 2,Original
CUSA12631,Tom Clancy's The Division 2,Original
CUSA12632,Tom Clancy's The Division 2,Original
CUSA12633,Achtung! Cthulhu Tactics,Original
CUSA12634,Guilty Gear,Original
CUSA12635,Just Cause 4,Original
CUSA12636,Persona 3: Dancing in Moonlight,Original
CUSA12637,Achtung! Cthulhu Tactics,Original
CUSA12638,FIFA 19,Kiosk Demo
CUSA12639,Tom Clancy's The Division 2,Original
CUSA12640,Horizon Chase Turbo,Demo
CUSA12641,Warriors Orochi 4,Original
CUSA12642,Alwa's Awakening,Original
CUSA12643,Socketeer,Original
CUSA12644,Horizon Chase Turbo,Demo
CUSA12645,Horizon Chase Turbo - Soundtrack,Original
CUSA12646,Vacation Simulator,Original
CUSA12647,Anamorphine,Original
CUSA12648,FINAL FANTASY XV POCKET EDITION HD,Original
CUSA12649,Layers of Fear,Masterpiece Edition
CUSA12650,ヒットマン: アブソリューション HD,Original
CUSA12651,FINAL FANTASY XV POCKET EDITION HD,Original
CUSA12652,The Banner Saga Trilogy,Bonus Edition
CUSA12653,Warriors Orochi 4,Original
CUSA12654,PitterPot,Original
CUSA12655,Tokyo Ghoul: re Call to Exist,Original
CUSA12656,Warriors Orochi 4,Original
CUSA12657,FIFA 19,Demo
CUSA12658,FIFA 19,Kiosk Demo
CUSA12659,Hitman HD Enhanced Collection,Original
CUSA12660,Samsara,None
CUSA12661,Battle Knights,None
CUSA12662,Race Arcade,Original
CUSA12663,Unruly Heroes,Original
CUSA12664,Ghost Giant,Original
CUSA12665,Horizon Chase Turbo - Soundtrack,Original
CUSA12666,The Wardrobe,Original
CUSA12667,Mutant Year Zero: Road to Eden,Original
CUSA12668,The Wardrobe,Original
CUSA12669,Tom Clancy's The Division 2,None
CUSA12670,VMAKKAH,None
CUSA12671,Dancing Beauty: Idol Project,Original
CUSA12672,Zotrix: Solar Division,None
CUSA12673,The Culling 2,Original
CUSA12674,Tom Clancy’s The Division 2 - Open Beta,Original
CUSA12675,The Path of Motus Soundtrack,Original
CUSA12676,Stardust Galaxy Warriors: Stellar Climax,None
CUSA12677,White Night New,None
CUSA12678,Transpose,Original
CUSA12679,Apocalypse Rider,Original
CUSA12680,Mutant Year Zero: Road to Eden,Original
CUSA12682,The Arcslinger,Original
CUSA12683,The Arcslinger,None
CUSA12684,Home Sweet Home,Original
CUSA12685,PixARK,Original
CUSA12686,Super Destronaut DX,Original
CUSA12687,NBA 2K19,Original
CUSA12688,Bird Game +,Original
CUSA12689,Ghost Giant,Demo
CUSA12690,Pig Eat Ball,None
CUSA12691,Hyper Jam,Original
CUSA12692,Shadow of Loot Box,Original
CUSA12693,Knights of Pen & Paper 2: Deluxiest Edition,Original
CUSA12694,Bloodstained: Curse of the Moon,None
CUSA12695,Monstrum,Original
CUSA12696,Shadow of Loot Box,None
CUSA12697,Ryu Ga Gotoku 3,Original
CUSA12698,용과 같이3,Original
CUSA12699,The Liar Princess and the Blind Prince,Original
CUSA12700,Monstrum,Original
CUSA12701,Paradroid,None
CUSA12702,Detective Gallo,Original
CUSA12703,Bird Game +,Original
CUSA12704,Zeus' Battlegrounds,None
CUSA12705,SUPER AMAZEBALLS,Original
CUSA12706,SUPER AMAZEBALLS,None
CUSA12707,SUPER AMAZEBALLS,None
CUSA12708,Decay Theory,None
CUSA12709,PRO EVOLUTION SOCCER 2019 DEMO,Original
CUSA12710,"Guns, Gore and Cannoli 2",None
CUSA12711,The Liar Princess and the Blind Prince,Original
CUSA12712,ウイニングイレブン 2019 体験版,Original
CUSA12713,Team Sonic Racing,Original
CUSA12714,Rainbow Skies,Original
CUSA12715,무쌍OROCHI3,Original
CUSA12718,Warhammer: Chaosbane,Original
CUSA12722,Tennis World Tour,Kiosk Demo
CUSA12723,Vampire: The Masquerade – Bloodlines 2,None
CUSA12724,Dollhouse,Original
CUSA12725,ヒットマン ディフィニティブ・エディション,Original
CUSA12726,"Ryuu ga Gotoku 5: Yume, Kanaeshi Mono",Original
CUSA12727,Ryuu ga Gotoku 4: Densetsu o Tsugu Mono,Original
CUSA12728,The Banner Saga Trilogy,Bonus Edition
CUSA12729,Crash Bandicoot: N. Sane Trilogy,Bonus Edition
CUSA12730,Eventide 3: Legacy Of Legends Soundtrack,Original
CUSA12731,PRO EVOLUTION SOCCER 2019 DEMO,Original
CUSA12732,Paradroid,None
CUSA12733,S.O.N,Original
CUSA12734,Detective Gallo,Original
CUSA12735,Kingdom of Blades,Original
CUSA12736,Slam Land,Original
CUSA12737,Drift Zone,Original
CUSA12738,グランクレスト戦記　体験版,Original
CUSA12739,Black Clover: Quartet Knights βversion,Original
CUSA12740,Black Clover: Quartet Knights βversion,Original
CUSA12741,Eden-Tomorrow,Original
CUSA12742,Chicken Assassin: Reloaded,Original
CUSA12743,Full Ace Tennis Simulator,None
CUSA12744,Desert Child,Original
CUSA12745,Eternity: The Last Unicorn,Original
CUSA12746,PRO EVOLUTION SOCCER 2019 Demo,Original
CUSA12747,Dirt Rally 2.0,Original
CUSA12748,Beast Mode,None
CUSA12749,Rally Racers,None
CUSA12750,UPPERS avatar queen characters set,None
CUSA12751,Shift Quantum - Official Soundtrack,Original
CUSA12752,Bird Game +,Original
CUSA12753,Citizens of Space,Original
CUSA12754,GUNDAM BUILD FIGHTERS BATTLOGUE EPISODE 1,Original
CUSA12755,Arise: A Simple Story,Original
CUSA12756,Poop Slinger,Original
CUSA12757,Eventide 3: Legacy Of Legends Soundtrack,Original
CUSA12758,The Legend of Evil,None
CUSA12759,Mighty Switch Force! Collection,Original
CUSA12760,Axis Football 2018,Original
CUSA12761,My Riding Stables - Life with Horses,Original
CUSA12762,Alwa's Awakening,Original
CUSA12763,Claybook,Original
CUSA12764,Concert Kings,None
CUSA12765,Arcade Islands: Volume One,Demo
CUSA12766,Pool Elite,Original
CUSA12767,New ガンダムブレイカー β版,Original
CUSA12768,End of Eternity 4K/HD Edition,Original
CUSA12769,ヒーローズ　トライアルズ,Original
CUSA12770,Throw Anything,Original
CUSA12771,Hogwarts Legacy,Original
CUSA12772,Arise: A Simple Story,Original
CUSA12773,Transpose,Original
CUSA12774,Honor and Duty: D-Day,Beta
CUSA12776,Fist of the North Star: Lost Paradise,Original
CUSA12777,LOA,None
CUSA12778,英雄伝説 閃の軌跡IV オリジナルサウンドトラック mini,Original
CUSA12779,Little Nightmares II,Original Promo Original
CUSA12780,River City Melee Mach!!,Original
CUSA12781,Fist of the North Star: Lost Paradise,Original
CUSA12782,Zen Studios VR Collection,Original
CUSA12783,River City Melee Mach!!,Original
CUSA12784,The Persistence Demo,Original
CUSA12785,Fist of the North Star: Lost Paradise,Demo
CUSA12786,Will: A Wonderful World,Original
CUSA12787,Skint,None
CUSA12788,Fist of the North Star: Lost Paradise,Demo
CUSA12789,UglyDolls: An Imperfect Adventure,Original
CUSA12790,My Memory of Us,Original
CUSA12791,Steel Rats Demo,Original
CUSA12792,Enlisted,None
CUSA12793,Dog Gone Golfing,Original
CUSA12794,Blacksea Odyssey,Original
CUSA12795,HAJWALA,Original
CUSA12796,TrainerVR,Original
CUSA12797,Steel Rats Demo,Original
CUSA12798,RGX: Showdown,Original
CUSA12799,Play Date,Original
CUSA12800,R.B.I. Baseball 19,Original
CUSA12801,Creed: Rise to Glory,Original
CUSA12802,Musou Orochi 3,Early Bird Version
CUSA12803,『龍が如く3』オリジナルサウンドトラック,Original
CUSA12804,Freedom Planet,Original
CUSA12805,Earthfall,None
CUSA12806,THE DOOR,Original
CUSA12807,Warriors Orochi 4,Early Bird Version
CUSA12808,Rocket League,None
CUSA12809,Enlisted,None
CUSA12810,Persona 3: Dancing in Moonlight,Original
CUSA12811,P4D Vid 'yama_ko: Heaven (Norihiko Hibino Remix)',Original
CUSA12812,Legendary Fishing,Original
CUSA12813,Persona 5: Dancing in Starlight,Original
CUSA12814,The Darkside Detective,None
CUSA12815,RGX: Showdown,Original
CUSA12816,Codename: Phantom,None
CUSA12817,PixARK,Original
CUSA12818,Stardust Galaxy Warriors: Stellar Climax,Original
CUSA12819,Dirt Rally 2.0,Original
CUSA12820,The Take,None
CUSA12821,UglyDolls: An Imperfect Adventure,Original
CUSA12822,Zombie Rollerz,None
CUSA12823,The Bard's Tale IV: Director's Cut,None
CUSA12824,Hogwarts Legacy,Original
CUSA12825,WARBOT,Original
CUSA12826,Prison Boss VR,Original
CUSA12827,Exception,Original
CUSA12828,Windlands 2,None
CUSA12829,Adventure in the Tower of Flight,None
CUSA12830,Warbot,Original
CUSA12831,Amaze'd,None
CUSA12832,GUNDAM BUILD FIGHTERS BATTLOGUE EPISODE 1,Original
CUSA12833,GUNDAM BUILD FIGHTERS BATTLOGUE EPISODE 1,Original
CUSA12834,ヘル・ワーダー,Original
CUSA12835,Assetto Corsa: Ultimate Edition,Original
CUSA12836,SAMURAI SPIRITS,Original
CUSA12837,レジェンダリー フィッシング,Original
CUSA12838,WARRIORS OROCHI 4 Ultimate,None
CUSA12839,Disgaea 1 Complete,Original
CUSA12840,【予約】ウィザーズ シンフォニー,Original
CUSA12841,The Bard's Tale IV: Director's Cut,None
CUSA12842,Domino Craft VR,Original
CUSA12843,Neopolis,None
CUSA12844,Black Clover: Quartet Knights βversion,Original
CUSA12845,Legendary Fishing,Original
CUSA12846,The Walking Dead: The Telltale Series: The Final Season,Demo
CUSA12847,Ninjin: Clash of Carrots,Original
CUSA12848,The Walking Dead: The Telltale Series: The Final Season,Demo
CUSA12849,Ninjin: Clash of Carrots,Original
CUSA12850,Tennis World Tour,Kiosk Demo
CUSA12851,Zone of the Enders: The 2nd Runner Mars,Kiosk Demo
CUSA12852,Zone of the Enders: The 2nd Runner Mars,Kiosk Demo VR
CUSA12853,No Heroes Here,None
CUSA12854,Golem Gates,None
CUSA12855,Domino Craft VR,Original
CUSA12856,Fate/Extella Link Original Soundtrack,Original
CUSA12857,Kangokutou Mary Skelter 2,Original
CUSA12858,クロノスアーク,Original
CUSA12859,Fernz Gate,Original
CUSA12860,Bud Spencer & Terence Hill: Slaps And Beans,Original
CUSA12861,Pizza Titan Ultra,Original
CUSA12862,『人中之龍３』原聲帶,Original
CUSA12863,『용과 같이3』 오리지널 사운드 트랙,Original
CUSA12864,NBA 2K19,None
CUSA12865,Fated: The Silent Oath,Original
CUSA12866,GRIDD: Retroenhanced,Original
CUSA12867,Ticket To Ride,Original
CUSA12868,Braid: Anniversary Edition,None
CUSA12869,The Long Journey Home,Original
CUSA12870,Defenders of Ekron - Definitive Edition,Original
CUSA12871,MiniWood VR,Original
CUSA12872,Headsnatchers,Original
CUSA12873,Gensokyo Defenders,Original
CUSA12874,Sea of Memories,Original
CUSA12875,R.B.I. Baseball 19,Original
CUSA12876,Punch Line,Original
CUSA12877,TerraTech,Original
CUSA12878,Beat Saber,Original
CUSA12880,Groundhog Day: Like Father Like Son,None
CUSA12881,Bibi Blocksberg – Big Broom Race 3,Original
CUSA12882,Bibi & Tina – Adventures with Horses,Original
CUSA12883,GRIDD: Retroenhanced,Original
CUSA12884,Viking Days,Original
CUSA12885,Space Pirate Trainer,Original
CUSA12886,Cube Zone,Original
CUSA12887,Slyde,None
CUSA12888,アケアカNEOGEO サムライスピリッツ零,Original
CUSA12889,Kill la Kill the Game: If,Original
CUSA12890,Leap of Fate,Original
CUSA12894,Warface,Original
CUSA12895,RemiLore: Lost Girl in the Lands of Lore,Original
CUSA12896,A Night In The Forum VR,None
CUSA12897,Light Tracer: Princess's Side,None
CUSA12898,The Padre,Original
CUSA12899,Ash of Gods Redemption,None
CUSA12900,Space Pirate Trainer,Original
CUSA12901,FAR: Lone Sails,Original
CUSA12902,Airport Simulator 2019,Original
CUSA12903,銀星チェス,Original
CUSA12904,超獣ギガ大戦,Original
CUSA12905,Nanta VR,None
CUSA12906,Super Pixel Racers,Original
CUSA12907,Sigi: A Fart for Melusina,Original
CUSA12908,Block-a-Pix Deluxe,Original
CUSA12909,Word Search by POWGI,Original
CUSA12910,Link-a-Pix Deluxe,Original
CUSA12911,Black Clover: Quartet Knights βversion,Original
CUSA12912,Vampire: The Masquerade – Bloodlines 2,None
CUSA12913,Scarf,None
CUSA12914,The Padre,Original
CUSA12915,Code: Realize: Wintertide Miracles,Limited Edition Original
CUSA12916,Death Mark,Original
CUSA12917,The Great C,None
CUSA12918,Blood Waves,Original
CUSA12919,Sigi: A Fart for Melusina,Original
CUSA12920,Sunless Sea: Zubmariner Edition,Original
CUSA12921,The Wizards: Enhanced Edition,Original
CUSA12922,Sea of memories,Original
CUSA12923,Defenders of Ekron - Definitive Edition,Original
CUSA12924,Blindfold,Original
CUSA12925,Neopolis,None
CUSA12926,Widget Satchel,None
CUSA12927,Pizza Titan Ultra,Original
CUSA12928,Chronus Arc,Original
CUSA12929,Fernz Gate,Original
CUSA12930,GNOSIS,None
CUSA12931,Double Switch - 25th Anniversary Edition,Original
CUSA12932,The Long Journey Home,Original
CUSA12933,Gundemoniums,Original
CUSA12934,Block-a-Pix Deluxe,Original
CUSA12935,Link-a-Pix Deluxe,Original
CUSA12936,Word Search by POWGI,Original
CUSA12937,Jack N’ Jill DX,Original
CUSA12938,カウンターファイト アバター OL,Original
CUSA12939,EITR,None
CUSA12940,STRANDED DEEP,None
CUSA12941,For The King,Original
CUSA12942,Pipe Push Paradise,Original
CUSA12943,The Hong Kong Massacre,Original
CUSA12944,Jack N’ Jill,Original
CUSA12945,DreamWorks Dragons Dawn of New Riders,Original
CUSA12946,RemiLore: Lost Girl in the Lands of Lore,Original
CUSA12947,Death Mark,Original
CUSA12948,Boxing Apocalypse,Original
CUSA12949,The Great C,None
CUSA12950,Code: Realize: Wintertide Miracles,Original
CUSA12951,Blood Waves,Original
CUSA12952,Pato Box,Original
CUSA12953,DragonFangZ - The Rose & Dungeon of Time,Original
CUSA12954,Bud Spencer & Terence Hill: Slaps And Beans,Original
CUSA12955,Redeemer: Enhanced Edition,Original
CUSA12956,For The King,Original Original
CUSA12957,Pipe Push Paradise,Original
CUSA12958,Stranded Deep,None
CUSA12959,Phantom Breaker: Battle Grounds Overdrive,Original
CUSA12960,DreamWorks Dragons Dawn of New Riders,Original Original
CUSA12961,Ryu Ga Gotoku 3 Trial,Original
CUSA12962,용과 같이 3 체험판,Original
CUSA12963,Pilot Sports,Original
CUSA12964,Party Crashers,Original
CUSA12965,Party Crashers,Original
CUSA12966,Perception: Remastered,Original
CUSA12968,Star Trek™: Bridge Crew - The Next Generation Kiosk Demo,Original
CUSA12969,Hogwarts Legacy,None
CUSA12970,Rocket League,Ultimate Edition
CUSA12971,Omen of Sorrow Demo,Original
CUSA12972,The Long Dark,None
CUSA12973,Digimon Survive,Original
CUSA12974,Super Hyperactive Ninja,Original
CUSA12975,God Wars: The Complete Legend,Original
CUSA12977,The Mage's Tale,Original
CUSA12978,Qubit's Quest,Original
CUSA12979,Darksiders Genesis,Original
CUSA12980,VOYAGE OF THE DEAD,Original
CUSA12981,Super Skull Smash GO! 2 Turbo,Original
CUSA12982,MediEvil,Original
CUSA12983,Star Trek™: Bridge Crew - The Next Generation Kiosk Demo,Original
CUSA12984,Aaero,Original
CUSA12985,The Zen VR Collection,None
CUSA12986,Punch Line,Original
CUSA12987,Scarf,None
CUSA12988,Darksiders Genesis,Original
CUSA12989,The Station VR,None
CUSA12990,NBA 2K19: The Prelude,Original
CUSA12991,Game Tengoku: Cruisin Mix Special,Original
CUSA12992,Runbow (ランボー),Original
CUSA12993,ガンズ、ゴア＆カノリ2,Original
CUSA12994,Steel Rats,Original
CUSA12995,Mulaka (include Bonus),Original
CUSA12996,Metal Wolf Chaos XD,Original
CUSA12997,スティール ラッツ体験版,Original
CUSA12998,Watch Dogs: Legion,Original
CUSA12999,Storm VR,None
CUSA13000,Perils of Baking,Original
CUSA13001,Super Night Riders,Original
CUSA13002,Lazy Galaxy: Rebel Story,None
CUSA13003,Globetrotter Bundle,Original
CUSA13004,Afterparty,Original
CUSA13005,FlippingDeath,Original
CUSA13006,Arcade Archives 4th Anniversary Theme,Original
CUSA13007,Jack N' Jill DX,Original
CUSA13008,Tetra's Escape,Original
CUSA13009,EDEN-TOMORROW (DEMO),Original
CUSA13010,The Long Dark,None
CUSA13011,Kingdom of Blades,Original
CUSA13012,Hopalong: The Badlands,None
CUSA13013,Blacksad: Under the Skin,Original
CUSA13016,GEMS_INT_DEMO_STANDARD_SIEE_02,Original
CUSA13018,RIOT - Civil Unrest,Original
CUSA13020,Road Redemption,Original
CUSA13022,GEMS_INT_GAME_NEWISO_SIEE_02,Original
CUSA13023,Holy Potatoes! A Weapon Shop?!,Original
CUSA13024,Holy Potatoes! A Bundle?!,Original
CUSA13025,FlippingDeath,Original
CUSA13030,Gaia (Working Title),None
CUSA13031,Rocket League,Original
CUSA13032,Gundemoniums,Original
CUSA13033,The Station VR,None
CUSA13034,Watch Dogs: Legion,Original Promo
CUSA13035,Watch Dogs: Legion,Original
CUSA13036,Watch Dogs: Legion,Original Resistance Edition
CUSA13037,Gaia (Working Title),None
CUSA13038,Road Redemption,Original
CUSA13039,The Mage's Tale,Original
CUSA13040,SABRE,Original
CUSA13041,Afterparty,Original
CUSA13042,The Perplexing Orb,Original
CUSA13043,My Memory of Us,Original
CUSA13044,Puyo Puyo eSports,Original
CUSA13045,Sakura Wars,Original Original
CUSA13046,Tom Grennan VR,Original
CUSA13047,Lost King's Lullaby,None
CUSA13048,Anthem,Demo
CUSA13049,BioShock Remastered,Original
CUSA13050,BioShock 2 Remastered,Original
CUSA13051,Tom Grennan VR,Original
CUSA13052,NARUTO TO BORUTO: SHINOBI STRIKER Beta Test Ver. 2,Original
CUSA13053,Anthem,Demo
CUSA13054,Tom Grennan VR,Original
CUSA13055,Little Nightmares II,Original
CUSA13056,RIOT - Civil Unrest,Original
CUSA13057,Super Neptunia RPG,Original
CUSA13058,BioShock Remastered,Original
